datetime,open,high,low,volume,SMA_12,SMA_26,RSI,close
12/25/2023 7:40,43124.24,43131.52,43124.23,17.20724,43131.50333,43146.975,39.50597088,43131.52
12/25/2023 7:41,43131.51,43142.23,43131.51,5.83723,43130.7175,43147.06077,34.67585232,43142.23
12/25/2023 7:42,43142.22,43147.77,43142.22,2.55363,43131.27167,43146.28231,41.12192435,43147.76
12/25/2023 7:43,43147.77,43151.63,43143.68,13.31075,43131.49,43145.03192,45.91491543,43143.69
12/25/2023 7:44,43143.69,43143.72,43143.68,6.55013,43132.30333,43144.01038,51.49948294,43143.72
12/25/2023 7:45,43143.72,43143.72,43141.11,11.2836,43133.115,43142.98846,51.51724138,43143.71
12/25/2023 7:46,43143.71,43143.72,43128.86,12.12346,43133.02,43141.74885,47.31341708,43128.87
12/25/2023 7:47,43128.87,43135.63,43128.86,7.62434,43134.76167,43140.42692,50.81789515,43135.63
12/25/2023 7:48,43135.63,43135.63,43112,17.54991,43134.36167,43138.81769,43.68117906,43115.09
12/25/2023 7:49,43115.08,43123.71,43115.08,9.77584,43134.68,43137.88923,54.03052065,43123.71
12/25/2023 7:50,43123.71,43126.47,43114,10.22305,43132.84833,43136.37192,47.46420562,43114.01
12/25/2023 7:51,43114.01,43119.64,43114,9.09864,43132.46417,43136.05,49.89305693,43119.63
12/25/2023 7:52,43119.64,43119.64,43119.63,2.88797,43131.47417,43134.60615,42.24898075,43119.64
12/25/2023 7:53,43119.63,43119.64,43110,9.3767,43128.78833,43132.03192,43.11145511,43110
12/25/2023 7:54,43110,43110.01,43102,13.07079,43125.61167,43129.82192,38.65615927,43109.64
12/25/2023 7:55,43109.65,43115.75,43109.64,6.47676,43123.2825,43128.44038,35.57660895,43115.74
12/25/2023 7:56,43115.75,43115.75,43114.15,5.32226,43120.81917,43127.40385,30.8830223,43114.16
12/25/2023 7:57,43114.16,43114.16,43105.59,5.47262,43117.64333,43126.03962,29.38183393,43105.6
12/25/2023 7:58,43105.59,43108.58,43104.46,7.88289,43115.60917,43124.905,29.0008558,43104.46
12/25/2023 7:59,43104.47,43104.5,43104.46,5.55136,43113.015,43123.77154,29.03432788,43104.5
12/25/2023 8:00,43104.5,43119.64,43104.49,13.08996,43112.9,43123.14462,41.37460173,43113.71
12/25/2023 8:01,43113.7,43119.64,43113.7,7.62891,43112.56,43123.33308,40.80882353,43119.63
12/25/2023 8:02,43119.63,43119.64,43119.63,3.86814,43113.02833,43123.32308,53.41353383,43119.63
12/25/2023 8:03,43119.64,43119.64,43112.51,8.3224,43112.90917,43123.25808,45.35491485,43118.2
12/25/2023 8:04,43118.19,43118.2,43112.51,5.20742,43112.31583,43122.35538,48.65255923,43112.52
12/25/2023 8:05,43112.52,43118.23,43112.51,7.65395,43113.00083,43122.12385,48.72674734,43118.22
12/25/2023 8:06,43118.23,43118.23,43118.22,2.79379,43113.71667,43121.61269,48.72674734,43118.23
12/25/2023 8:07,43118.23,43118.23,43105,6.56811,43112.82167,43120.18077,45.75983718,43105
12/25/2023 8:08,43105.01,43117.48,43105,7.30971,43112.91167,43118.93,54.06740267,43115.24
12/25/2023 8:09,43115.24,43115.24,43115.23,4.3707,43113.71417,43117.83538,49.5936255,43115.23
12/25/2023 8:10,43115.24,43116.1,43115.23,6.33649,43114.61167,43116.73962,50.87461174,43115.23
12/25/2023 8:11,43115.23,43123.75,43115.23,12.57098,43116.21583,43115.97192,64.84541142,43123.75
12/25/2023 8:12,43123.74,43124.74,43123.74,6.75972,43117.0675,43115.78192,66.17915905,43123.93
12/25/2023 8:13,43123.92,43123.93,43123.92,1.87482,43117.42583,43115.33192,66.15666057,43123.93
12/25/2023 8:14,43123.93,43123.93,43123.92,2.93684,43117.78417,43115.67192,60.03534957,43123.93
12/25/2023 8:15,43123.93,43133.63,43123.92,8.54083,43119.07,43116.05346,62.79707495,43133.63
12/25/2023 8:16,43133.62,43145.41,43133.62,10.97533,43121.81083,43117.26115,69.38929001,43145.41
12/25/2023 8:17,43145.4,43145.41,43141.99,6.77223,43123.79667,43118.12346,67.43166204,43142.05
12/25/2023 8:18,43142.05,43142.06,43142.05,2.83147,43125.78167,43118.98538,73.53738243,43142.05
12/25/2023 8:19,43142.06,43150,43128.01,26.91358,43127.7,43119.67846,56.8955812,43128.02
12/25/2023 8:20,43128.01,43144.74,43128.01,17.27075,43130.15833,43121.02846,65.10197106,43144.74
12/25/2023 8:21,43144.73,43151.09,43144.73,5.36338,43133.14167,43122.38577,78.47333911,43151.03
12/25/2023 8:22,43151.03,43161.1,43151.02,4.76839,43136.96417,43124.19115,78.42796925,43161.1
12/25/2023 8:23,43161.09,43161.1,43161.09,3.62029,43140.07583,43126.32538,78.42796925,43161.09
12/25/2023 8:24,43161.09,43161.1,43161.09,5.38928,43143.1725,43128.50346,78.42796925,43161.09
12/25/2023 8:25,43161.1,43161.1,43161.09,3.10563,43146.27,43130.68038,75.88357588,43161.1
12/25/2023 8:26,43161.1,43161.1,43161.09,2.93433,43149.36667,43132.50269,75.81272576,43161.09
12/25/2023 8:27,43161.1,43161.1,43161.09,2.79156,43151.65583,43134.09769,75.81608557,43161.1
12/25/2023 8:28,43161.09,43165,43161.09,11.80729,43153.28833,43135.84269,77.05890104,43165
12/25/2023 8:29,43164.99,43169.16,43164.99,2.80531,43155.5475,43137.80269,75.25230988,43169.16
12/25/2023 8:30,43169.16,43183,43169.15,7.28856,43158.95917,43140.51308,75.95303867,43182.99
12/25/2023 8:31,43182.99,43183,43181.9,7.16266,43163.45,43142.96269,78.42270394,43181.91
12/25/2023 8:32,43181.91,43197.24,43174,31.28514,43166.48083,43145.38115,77.53807107,43181.11
12/25/2023 8:33,43181.1,43184.36,43174.25,17.75765,43168.41667,43148.045,86.27235645,43174.26
12/25/2023 8:34,43174.25,43174.26,43169.92,6.39956,43169.15167,43150.14808,74.51323988,43169.92
12/25/2023 8:35,43169.93,43169.93,43169.92,2.83078,43169.8875,43152.25154,70.95629022,43169.92
12/25/2023 8:36,43169.93,43179.36,43169.92,7.84537,43171.29583,43154.66538,69.60761551,43177.99
12/25/2023 8:37,43177.99,43178,43177.99,2.72079,43172.70333,43156.75154,69.62378077,43177.99
12/25/2023 8:38,43177.99,43178,43177.99,5.49361,43174.1125,43158.83115,69.63083353,43178
12/25/2023 8:39,43177.99,43200,43177.99,12.39934,43177.35417,43161.75692,79.89548109,43200
12/25/2023 8:40,43200,43200,43166.72,19.65858,43177.4975,43163.40269,52.86280891,43166.72
12/25/2023 8:41,43166.73,43171.11,43166.72,17.26512,43177.65917,43164.84385,54.86854917,43171.1
12/25/2023 8:42,43171.1,43173.41,43171.1,7.34288,43176.86083,43165.92077,54.15883691,43173.41
12/25/2023 8:43,43173.4,43176.44,43173.4,5.70848,43176.405,43167.24346,53.64072815,43176.44
12/25/2023 8:44,43176.43,43177.76,43176.43,9.55683,43176.125,43168.61654,47.00434484,43177.75
12/25/2023 8:45,43177.76,43177.76,43177.75,3.32106,43176.41583,43170.52923,47.59203519,43177.75
12/25/2023 8:46,43177.75,43197.06,43177.75,10.75992,43178.67667,43172.54115,57.59916095,43197.05
12/25/2023 8:47,43197.05,43202,43197.05,15.32903,43181.35,43174.50154,63.46863469,43202
12/25/2023 8:48,43202,43204,43201.99,12.26531,43183.51667,43176.15115,66.92835139,43203.99
12/25/2023 8:49,43204,43225.12,43203.99,61.01551,43187.0325,43178.42385,71.51172744,43220.18
12/25/2023 8:50,43220.18,43220.19,43210.27,12.58888,43189.7225,43180.31577,63.60724821,43210.28
12/25/2023 8:51,43210.27,43210.28,43197.11,12.16901,43189.6425,43181.775,58.10301024,43199.04
12/25/2023 8:52,43199.04,43202,43199.03,15.02803,43192.5825,43183.34846,59.03342367,43202
12/25/2023 8:53,43202,43217.78,43201.99,11.72891,43196.4725,43185.52846,57.02100774,43217.78
12/25/2023 8:54,43217.78,43217.78,43208,6.80648,43199.35583,43187.18269,70.02230627,43208.01
12/25/2023 8:55,43208.01,43208.01,43177.74,34.03353,43199.65333,43187.6,53.51534759,43180.01
12/25/2023 8:56,43180,43196.6,43180,13.90284,43201.22333,43188.12308,58.21985816,43196.59
12/25/2023 8:57,43196.6,43214,43196.59,9.98386,43204.24333,43189.35692,62.08405741,43213.99
12/25/2023 8:58,43214,43252.71,43213.99,36.38148,43206.7725,43191.13731,64.82355049,43227.4
12/25/2023 8:59,43227.4,43238,43227.4,9.96846,43209.7725,43193.58885,66.91750435,43238
12/25/2023 9:00,43238,43251.1,43237.99,21.18435,43212.77667,43196.28577,63.36670605,43240.04
12/25/2023 9:01,43240.04,43240.04,43218,20.30482,43213.68667,43198.63885,58.8288835,43231.1
12/25/2023 9:02,43231.1,43231.1,43227.04,7.79848,43215.08333,43200.52538,56.90657398,43227.04
12/25/2023 9:03,43227.04,43227.05,43214,16.51635,43217.015,43202.22654,50.65594855,43222.22
12/25/2023 9:04,43222.21,43223.09,43222.21,10.61108,43218.77167,43203.96038,54.3697938,43223.08
12/25/2023 9:05,43223.09,43244.2,43223.08,12.34773,43220.97333,43205.66038,64.4428809,43244.2
12/25/2023 9:06,43244.19,43245.49,43244.19,5.49081,43224.09583,43208.68962,64.05664037,43245.48
12/25/2023 9:07,43245.49,43250,43245.48,8.46554,43229.92833,43211.72423,61.23430962,43250
12/25/2023 9:08,43249.99,43256,43249.99,18.13698,43234.87917,43214.90077,67.18470243,43256
12/25/2023 9:09,43255.99,43262.66,43255.99,8.36798,43238.935,43218.21692,84.93532843,43262.66
12/25/2023 9:10,43262.65,43262.66,43245.49,18.41981,43240.44333,43220.82269,70.57289476,43245.5
12/25/2023 9:11,43245.49,43248.6,43245.49,7.57791,43241.32667,43223.54769,66.54872334,43248.6
12/25/2023 9:12,43248.6,43248.6,43246.28,9.60143,43241.8475,43225.44154,60.10484647,43246.29
12/25/2023 9:13,43246.28,43260.42,43246.28,8.13721,43244.29,43227.68808,61.5527374,43260.41
12/25/2023 9:14,43260.41,43265.6,43260.41,3.69044,43247.50333,43230.05769,62.76213301,43265.6
12/25/2023 9:15,43265.59,43265.6,43265.59,7.23842,43251.1175,43231.80423,68.9069181,43265.59
12/25/2023 9:16,43265.6,43265.6,43265.59,4.25741,43254.66,43233.93154,72.11703959,43265.59
12/25/2023 9:17,43265.6,43265.6,43265.59,3.08119,43256.4425,43236.49115,76.33912304,43265.59
12/25/2023 9:18,43265.6,43267.73,43265.59,7.6262,43258.29667,43239.01923,76.70135151,43267.73
12/25/2023 9:19,43267.72,43270,43267.72,16.96364,43259.9625,43241.02731,69.91505792,43269.99
12/25/2023 9:20,43269.99,43286,43269.99,26.3332,43262.46167,43244.02654,75.48760539,43285.99
12/25/2023 9:21,43286,43290,43267.72,16.73947,43263.05583,43247.47962,60.85573231,43269.79
12/25/2023 9:22,43269.79,43285.64,43269.78,24.70525,43266.40083,43250.90462,64.67326733,43285.64
12/25/2023 9:23,43285.63,43290,43285.63,12.16707,43269.7325,43253.77346,63.32236842,43288.58
12/25/2023 9:24,43288.58,43290,43288.57,8.34911,43273.375,43256.18115,77.287221,43290
12/25/2023 9:25,43289.99,43297.26,43289.99,11.56032,43276.44583,43258.46038,78.38973162,43297.26
12/25/2023 9:26,43297.26,43309.3,43297.25,12.95567,43280.0875,43261.12423,83.01372734,43309.3
12/25/2023 9:27,43309.3,43318.65,43308.29,26.45249,43283.89833,43264.20962,80.54722189,43311.32
12/25/2023 9:28,43311.33,43317.53,43311.32,8.08187,43288.22583,43267.68962,80.78017548,43317.52
12/25/2023 9:29,43317.62,43335.13,43317.62,22.07411,43294.02,43272.03192,84.10673992,43335.12
12/25/2023 9:30,43335.13,43335.13,43313.59,18.97227,43297.8425,43275.51346,69.44511948,43313.6
12/25/2023 9:31,43313.59,43313.6,43307,12.64597,43301.18667,43278.04885,67.54116442,43310.12
12/25/2023 9:32,43310.11,43310.12,43299.28,9.98439,43302.29417,43280.11808,61.63090762,43299.28
12/25/2023 9:33,43299.29,43299.29,43287.99,11.27393,43304.07,43281.69885,57.45672907,43291.1
12/25/2023 9:34,43291.1,43291.1,43286.25,21.09991,43304.30167,43282.94577,50.94751618,43288.42
12/25/2023 9:35,43288.41,43293.41,43288.41,13.40898,43304.70417,43284.12846,60.09229192,43293.41
12/25/2023 9:36,43293.4,43293.76,43293.4,12.25925,43305.0175,43285.98462,53.99921198,43293.76
12/25/2023 9:37,43293.76,43293.76,43293.75,4.26637,43304.725,43287.72115,52.62196977,43293.75
12/25/2023 9:38,43293.76,43293.76,43290.11,18.49885,43303.12583,43289.40654,50.05455808,43290.11
12/25/2023 9:39,43290.11,43290.12,43281.1,18.07346,43301.01583,43290.39077,44.23510137,43286
12/25/2023 9:40,43285.99,43286,43272.23,5.63516,43297.2425,43290.64615,31.35439726,43272.24
12/25/2023 9:41,43272.24,43286.03,43267.13,12.97912,43293.15,43291.43154,38.61243589,43286.01
12/25/2023 9:42,43286.01,43286.02,43282.14,9.94381,43290.52833,43292.06808,33.74080882,43282.14
12/25/2023 9:43,43282.14,43283.82,43274.72,7.2574,43287.57917,43292.41962,19.37937329,43274.73
12/25/2023 9:44,43274.73,43274.73,43265.59,7.89476,43284.77167,43292.33731,22.16166067,43265.59
12/25/2023 9:45,43265.59,43265.6,43260,9.9774,43282.51833,43292.10923,22.6744186,43264.06
12/25/2023 9:46,43264.06,43267.96,43264.05,11.60711,43280.81333,43291.41577,29.75174554,43267.96
12/25/2023 9:47,43267.96,43267.96,43239.13,24.18065,43276.29,43290.23654,23.48198796,43239.13
12/25/2023 9:48,43239.14,43245.49,43226.9,36.0559,43272.2675,43288.69231,28.88757746,43245.49
12/25/2023 9:49,43245.49,43260.58,43245.48,20.70905,43268.955,43287.36231,31.26723073,43254
12/25/2023 9:50,43254,43254.01,43246,6.71761,43265.28,43285.67038,28.83984756,43246.01
12/25/2023 9:51,43246,43246.01,43246,4.50887,43261.94667,43283.69885,28.83984756,43246
12/25/2023 9:52,43246,43247.41,43233.42,20.51087,43259.09333,43280.95654,27.76687431,43238
12/25/2023 9:53,43237.99,43240.66,43237.99,4.9745,43255.31333,43278.23846,30.40698177,43240.65
12/25/2023 9:54,43240.65,43245.11,43240.65,6.57247,43252.22667,43275.45308,37.24863747,43245.1
12/25/2023 9:55,43245.1,43245.11,43243.59,6.48252,43249.63167,43271.93269,27.47451147,43243.59
12/25/2023 9:56,43243.6,43243.6,43243.59,4.9226,43247.79917,43269.24038,28.66002215,43243.6
12/25/2023 9:57,43243.6,43249.65,43238.38,31.22596,43245.66,43266.48154,29.37570942,43238.39
12/25/2023 9:58,43238.38,43238.39,43238.38,2.04387,43243.195,43264.13923,32.77193871,43238.38
12/25/2023 9:59,43238.39,43239.94,43232.63,7.16621,43243.2625,43262.17154,34.73417722,43239.94
12/25/2023 10:00,43239.93,43239.97,43222.3,24.63157,43241.4425,43259.68038,25.75774155,43223.65
12/25/2023 10:01,43223.65,43223.65,43210.24,35.34668,43238.50917,43256.81077,34.92063492,43218.8
12/25/2023 10:02,43218.8,43220.96,43218.79,12.94164,43236.42167,43254.01077,30.59642462,43220.96
12/25/2023 10:03,43220.96,43220.96,43211.57,16.68825,43233.6425,43250.89154,17.18774798,43212.65
12/25/2023 10:04,43212.66,43212.67,43212.65,6.37235,43231.53083,43247.91269,19.69834636,43212.66
12/25/2023 10:05,43212.67,43212.7,43212.66,7.58446,43229.20167,43245.09346,19.76026153,43212.7
12/25/2023 10:06,43212.7,43216.91,43212.69,6.83126,43226.85167,43242.965,29.41865002,43216.9
12/25/2023 10:07,43216.9,43220.96,43213.52,10.53127,43224.34667,43240.17731,23.91304348,43213.53
12/25/2023 10:08,43213.53,43213.53,43210.24,8.68562,43221.56667,43237.41192,15.70247934,43210.24
12/25/2023 10:09,43210.24,43210.25,43205.88,21.39212,43218.9575,43234.81,15.20869068,43207.08
12/25/2023 10:10,43207.07,43220.96,43207.07,10.82655,43217.505,43233.09308,32.9262777,43220.95
12/25/2023 10:11,43220.96,43220.96,43220.95,3.47263,43215.92333,43231.43538,35.74349746,43220.96
12/25/2023 10:12,43220.96,43220.96,43205.88,12.73963,43214.4425,43229.04769,28.67454068,43205.88
12/25/2023 10:13,43205.89,43208,43202.96,25.09133,43213.1225,43227.65654,26.16039195,43202.96
12/25/2023 10:14,43202.97,43208.12,43202.96,12.42701,43212.0525,43226.21923,38.31100406,43208.12
12/25/2023 10:15,43208.12,43213.04,43208.11,9.62426,43212.08417,43224.64346,45.66100165,43213.03
12/25/2023 10:16,43213.04,43213.04,43203.68,18.43505,43211.39417,43223.04231,38.64072349,43204.38
12/25/2023 10:17,43204.38,43204.39,43203,4.57829,43210.58583,43221.38846,42.69492808,43203
12/25/2023 10:18,43203.01,43203.01,43192.04,7.37441,43208.515,43219.62115,36.61514482,43192.05
12/25/2023 10:19,43192.04,43192.05,43184.88,10.40855,43206.12833,43217.47654,33.46807752,43184.89
12/25/2023 10:20,43184.88,43184.89,43184.88,3.2595,43204.01583,43215.16077,29.97121762,43184.89
12/25/2023 10:21,43184.89,43199.84,43184.88,34.65279,43202.24333,43212.93846,32.10689388,43185.81
12/25/2023 10:22,43185.8,43185.81,43185.8,3.44669,43199.315,43210.71577,33.53107725,43185.81
12/25/2023 10:23,43185.8,43188.71,43184.88,12.25748,43196.30917,43208.65808,34.57528152,43184.89
12/25/2023 10:24,43184.88,43188.14,43184.88,4.73085,43194.83083,43206.72577,23.24253792,43188.14
12/25/2023 10:25,43188.13,43188.14,43188.13,6.46253,43193.595,43204.73308,23.22622737,43188.13
12/25/2023 10:26,43188.14,43189.44,43188.13,12.18671,43192.0375,43203.41692,32.69513991,43189.43
12/25/2023 10:27,43189.44,43195.29,43189.43,12.77786,43190.55833,43202.51231,42.39001189,43195.28
12/25/2023 10:28,43195.28,43203.26,43195.27,9.34527,43190.46417,43201.83115,45.42894687,43203.25
12/25/2023 10:29,43203.26,43204.03,43203.25,5.5373,43190.55,43201.49962,40.84249084,43204.03
12/25/2023 10:30,43204.03,43210,43203.48,8.03321,43192.04583,43201.39731,56.04821352,43210
12/25/2023 10:31,43209.99,43252.78,43209.99,12.53436,43197.70333,43202.93885,78.32916003,43252.78
12/25/2023 10:32,43252.78,43257.27,43241.18,19.19742,43203.735,43204.49154,90.06142506,43257.27
12/25/2023 10:33,43257.26,43272.03,43257.26,9.84638,43210.92,43206.74154,98.95505618,43272.03
12/25/2023 10:34,43272.02,43272.03,43256.38,7.26882,43216.80167,43208.51654,84.16475535,43256.39
12/25/2023 10:35,43256.38,43256.39,43243.39,14.78353,43221.67667,43209.91308,74.66586703,43243.39
12/25/2023 10:36,43243.39,43243.4,43224.83,10.39903,43225.24833,43210.29962,67.5005809,43231
12/25/2023 10:37,43231.01,43231.74,43231,11.80077,43228.88167,43210.71385,68.16630469,43231.73
12/25/2023 10:38,43231.74,43240,43231.73,7.77825,43233.095,43212.02577,69.35712686,43239.99
12/25/2023 10:39,43240,43248.42,43239.99,7.32845,43237.5225,43213.77385,71.17465224,43248.41
12/25/2023 10:40,43248.42,43261.11,43248.41,7.36641,43242.34333,43215.81154,73.31034931,43261.1
12/25/2023 10:41,43261.1,43275.63,43261.1,15.89673,43248.31,43218.21923,74.73677729,43275.63
12/25/2023 10:42,43275.62,43275.63,43273.47,5.63612,43253.6,43220.87692,72.42480363,43273.48
12/25/2023 10:43,43273.48,43273.48,43273.47,7.45211,43255.32417,43223.58731,72.2821204,43273.47
12/25/2023 10:44,43273.48,43273.48,43264,6.13742,43255.88583,43226.355,66.95122717,43264.01
12/25/2023 10:45,43264,43264.01,43264,3.98847,43255.2175,43229.39808,54.81850167,43264.01
12/25/2023 10:46,43264,43268.51,43263.99,17.84761,43256.2275,43232.61423,54.82237858,43268.51
12/25/2023 10:47,43268.5,43280.96,43268.5,24.98281,43259.35833,43236.27385,53.90878053,43280.96
12/25/2023 10:48,43280.95,43280.96,43273.09,13.92559,43262.86667,43239.63115,57.84875528,43273.1
12/25/2023 10:49,43273.1,43273.1,43244.69,25.69543,43263.94667,43241.93115,50.53339898,43244.69
12/25/2023 10:50,43244.7,43244.7,43233.43,11.90761,43263.40083,43243.67346,51.01060305,43233.44
12/25/2023 10:51,43233.44,43233.44,43221.6,9.26449,43261.1675,43244.96115,46.16143226,43221.61
12/25/2023 10:52,43221.6,43224.09,43212,15.39713,43257.07667,43245.82962,39.49384199,43212.01
12/25/2023 10:53,43212.01,43213.72,43210,8.62521,43251.60833,43246.39615,34.85087581,43210.01
12/25/2023 10:54,43210,43227.13,43210,22.18413,43247.74583,43247.31462,37.05115499,43227.13
12/25/2023 10:55,43227.13,43227.13,43222.63,10.21106,43243.51,43248.03038,28.12680591,43222.64
12/25/2023 10:56,43222.63,43224.93,43222.63,6.25118,43240.15583,43248.55962,29.30058285,43223.76
12/25/2023 10:57,43223.76,43223.77,43218,5.72226,43236.3225,43247.22231,27.96408137,43218.01
12/25/2023 10:58,43218,43218.01,43206.18,9.00577,43231.12917,43245.25769,27.44929797,43206.19
12/25/2023 10:59,43206.18,43208.16,43206.18,6.34347,43225.06167,43242.80077,28.54179471,43208.15
12/25/2023 11:00,43208.15,43215.24,43208.15,12.77958,43220.24,43241.21808,29.93596987,43215.24
12/25/2023 11:01,43215.24,43217.63,43215.23,6.69255,43217.985,43240.22731,24.19105062,43217.63
12/25/2023 11:02,43217.62,43233.44,43217.62,9.55233,43217.98417,43240.32077,34.81589221,43233.43
12/25/2023 11:03,43233.43,43239.91,43233.43,8.54479,43219.50833,43240.635,47.79648542,43239.9
12/25/2023 11:04,43239.9,43244.7,43239.9,10.5233,43222.23167,43240.81577,55.50229874,43244.69
12/25/2023 11:05,43244.7,43273.37,43244.69,17.82948,43227.51083,43241.77538,71.73091459,43273.36
12/25/2023 11:06,43273.37,43273.37,43273.36,5.44428,43231.36417,43242.24731,78.02338327,43273.37
12/25/2023 11:07,43273.37,43273.37,43271.38,10.02388,43235.42583,43242.08385,78.03051064,43271.38
12/25/2023 11:08,43271.39,43272.82,43271.38,8.47945,43239.51417,43242.05846,74.35760742,43272.82
12/25/2023 11:09,43272.82,43280.4,43272.81,9.33911,43244.71333,43242.325,79.81007432,43280.4
12/25/2023 11:10,43280.39,43286,43280.39,9.37214,43251.36333,43243.17038,80.70054267,43285.99
12/25/2023 11:11,43285.99,43291.05,43285.99,7.80246,43258.27083,43244.21,86.2791853,43291.04
12/25/2023 11:12,43291.04,43291.05,43285.74,15.69975,43264.14583,43244.87269,92.25539148,43285.74
12/25/2023 11:13,43285.75,43289.54,43285.74,8.03075,43270.1375,43245.20231,92.40308462,43289.53
12/25/2023 11:14,43289.53,43289.54,43289.53,11.95943,43274.8125,43245.83423,91.79700686,43289.53
12/25/2023 11:15,43289.54,43289.54,43289.47,7.24951,43278.94417,43247.55692,91.51739281,43289.48
12/25/2023 11:16,43289.47,43289.48,43280.5,12.58646,43281.92833,43249.36692,79.52578096,43280.5
12/25/2023 11:17,43280.51,43280.51,43280.4,11.22661,43282.515,43251.62808,77.61112626,43280.4
12/25/2023 11:18,43280.4,43280.41,43258.48,34.72753,43281.83083,43253.67231,62.21506146,43265.16
12/25/2023 11:19,43265.16,43286.06,43265.15,23.05913,43283.05417,43256.59731,58.35306498,43286.06
12/25/2023 11:20,43286.06,43286.96,43286.05,9.71542,43284.2325,43258.89846,58.83500195,43286.96
12/25/2023 11:21,43286.96,43289.48,43277.36,18.28983,43284.98833,43261.46885,61.68151879,43289.47
12/25/2023 11:22,43289.47,43289.48,43289.28,7.63034,43285.26333,43263.98923,60.81134305,43289.29
12/25/2023 11:23,43289.29,43289.29,43289.28,7.30945,43285.11667,43266.73038,56.47230321,43289.28
